SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-69-2683,1,1,0,1,1,1,1,1,1,0
000-91-0278,0,0,0,1,0,1,0,1,1,1
000-79-9613,0,0,1,1,0,0,1,0,1,0
000-00-1741,0,0,1,0,1,1,1,0,1,1
000-73-2026,1,1,1,0,0,1,0,1,1,0
000-35-5375,1,1,0,0,1,0,0,0,0,1
000-22-6762,0,1,1,1,1,1,1,0,0,0
000-43-3794,1,1,0,0,0,1,0,0,0,1
000-29-7797,1,1,0,0,1,1,0,1,1,1
000-56-1248,1,1,1,0,1,0,0,0,1,0
000-09-5139,1,1,1,1,1,0,0,1,0,0
000-21-3188,1,1,0,0,0,1,0,1,1,0
000-74-7697,0,1,0,0,0,0,0,1,1,0
000-66-0951,1,1,0,0,1,0,0,0,0,1
000-34-7241,1,0,0,1,1,0,1,1,0,0
000-85-5974,1,0,1,0,0,1,1,0,0,0
000-02-1176,0,0,0,1,1,0,1,1,0,0
000-68-1966,1,0,0,1,1,1,1,0,1,1
000-33-7458,0,1,1,1,0,1,1,0,0,1
000-50-7156,0,0,0,0,1,1,1,1,0,1
000-99-1356,0,1,1,0,1,0,0,0,1,0
000-80-2743,0,0,0,0,1,1,1,0,1,0
000-48-2030,1,1,0,1,1,1,0,1,1,0
000-05-6404,0,1,0,0,0,1,1,1,1,1
000-89-7800,0,1,0,0,0,1,0,0,1,1
000-71-7377,1,0,1,0,0,0,0,1,0,1
000-36-9213,0,1,0,0,1,0,0,1,1,0
000-94-7577,1,0,1,0,0,0,1,0,1,0
000-96-9076,0,0,0,1,1,0,0,0,0,1
000-90-2306,0,0,0,0,1,0,1,0,1,0
000-13-0961,1,1,0,0,1,0,1,0,0,0
000-59-8973,0,0,0,1,1,0,1,0,0,0
000-78-7380,1,1,0,1,0,1,1,1,1,0
000-32-3635,0,0,1,0,1,0,0,1,0,1
000-59-4787,0,1,1,1,0,0,0,1,1,0
000-84-8567,0,0,1,0,0,0,0,0,0,1
000-75-6126,0,1,0,1,1,0,1,0,1,1
000-99-6538,1,0,0,0,0,0,0,0,0,0
000-06-9212,1,1,1,0,0,0,1,1,0,1
000-72-5761,1,1,0,0,0,1,1,0,1,0
000-99-6545,1,1,0,1,0,0,1,0,0,1
000-10-6650,0,0,1,1,0,1,0,0,0,1
000-40-3469,0,0,0,1,0,1,0,0,0,1
000-09-8759,1,1,0,1,1,1,1,0,0,1
000-18-3255,1,0,1,1,0,0,0,0,0,0
000-49-5320,0,0,1,1,1,1,0,0,1,1
000-71-5110,1,1,0,0,0,0,1,0,0,1
000-84-3356,1,0,0,0,1,1,0,0,1,1
000-81-3221,0,0,1,1,1,0,0,0,1,0
000-59-9156,1,1,1,1,0,1,0,1,1,1
000-40-4579,1,1,0,0,1,1,1,0,0,1
000-68-6175,1,0,1,1,1,0,1,0,1,0
000-14-7858,1,0,0,0,1,1,1,0,0,0
000-85-2283,0,1,1,1,0,1,1,0,0,1
000-56-3264,1,1,0,0,1,1,0,0,1,1
000-77-5058,1,1,0,0,0,1,1,1,0,1
000-66-6042,0,0,1,1,0,0,1,0,1,1
000-79-9188,0,1,1,0,0,1,1,0,0,0
000-78-6527,1,0,0,1,0,1,0,0,1,0
000-40-9350,1,0,0,0,1,0,1,0,1,1
000-11-8873,0,0,0,1,1,1,0,1,1,0
000-12-3846,0,0,0,0,0,1,0,0,1,0
000-59-0981,1,0,0,0,1,0,0,1,1,0
000-25-6364,1,0,1,1,1,1,0,1,1,0
000-11-2505,1,0,1,0,1,1,1,1,0,0
000-29-8084,0,0,1,0,1,1,0,0,1,0
000-92-6873,1,0,1,1,0,1,0,0,0,0
000-69-1227,1,1,0,0,0,1,1,0,1,0
000-16-3149,1,1,1,0,0,0,1,0,0,0
000-69-9790,1,0,1,1,1,0,0,1,1,1
000-85-8836,1,1,1,0,0,1,0,1,1,1
000-96-5844,1,0,0,0,1,0,0,1,1,0
000-32-7180,1,1,0,0,0,1,0,1,0,1
000-09-1457,0,1,1,1,1,1,0,1,0,1
000-29-1959,1,1,0,0,0,0,1,1,0,1
000-77-3334,1,1,0,1,0,0,0,0,0,1
000-16-1143,0,0,1,1,1,1,1,0,0,1
000-40-4828,0,0,0,1,0,1,0,1,0,0
000-60-1558,0,0,0,0,0,1,1,1,0,1
000-42-6208,0,1,0,0,0,0,1,0,1,0
000-80-8029,1,1,1,0,1,0,1,0,1,0
000-54-9360,1,0,1,1,0,1,1,0,1,0
000-17-2789,0,0,1,0,0,1,1,0,0,1
000-42-4337,1,1,1,0,0,1,0,0,0,1
000-23-2271,1,1,1,1,1,1,1,0,1,0
000-17-7737,1,0,0,1,1,1,0,0,0,0
000-08-5654,1,1,0,0,1,0,0,0,0,1
000-58-5957,1,1,0,0,0,0,1,0,0,0
000-89-3992,0,0,1,0,0,0,1,1,1,0
000-52-6709,1,0,0,0,0,0,1,0,1,1
000-01-8467,0,0,1,1,1,1,1,0,0,0
000-52-6791,0,1,1,1,1,1,1,0,0,1
000-60-3652,0,0,0,1,0,0,1,0,1,0
000-20-4911,0,1,0,0,1,0,0,0,1,1
000-74-9905,1,0,0,0,0,0,1,0,0,1
000-47-3918,0,1,0,0,1,1,0,0,1,1
000-92-1556,0,0,1,1,0,1,0,0,0,1
000-08-4267,0,0,1,0,1,1,0,1,0,0
000-25-1768,0,0,0,0,0,0,1,1,1,1
000-52-4691,0,0,1,0,1,1,0,0,1,0
000-02-8237,0,0,0,0,1,1,0,1,1,1
000-39-2157,0,1,1,1,1,1,0,0,1,1
000-16-7285,1,1,0,1,1,1,0,1,1,1
000-77-7421,0,1,1,1,1,0,0,1,1,0
000-81-1994,0,1,0,0,0,1,1,1,0,1
000-22-6959,1,0,0,0,1,1,0,1,0,0
000-61-2233,0,0,0,0,1,0,1,1,0,0
000-12-9923,0,0,0,0,1,0,1,0,1,0
000-57-6613,1,0,1,0,0,1,0,0,0,0
000-06-1418,1,0,0,0,0,1,1,1,0,1
000-96-7303,0,1,1,0,0,1,0,0,1,1
000-34-3180,0,0,1,1,1,0,1,0,1,0
000-81-7143,1,0,0,0,1,1,0,1,1,0
000-29-4329,1,1,0,0,1,1,1,0,1,0
000-26-0584,0,0,1,1,0,0,0,0,0,1
000-76-3147,1,0,1,1,0,1,0,1,0,1
000-55-2535,1,0,1,1,1,0,1,0,0,1
000-71-1488,1,1,0,0,1,0,1,1,1,1
000-43-6658,1,1,0,1,1,0,0,0,1,0
000-62-8989,1,0,0,1,1,1,1,0,1,0
000-80-9187,0,0,0,0,0,1,0,0,0,1
000-34-9633,1,0,0,0,0,1,0,0,1,0
000-71-7987,0,0,0,1,1,1,1,0,1,1
000-06-5634,0,0,1,1,0,0,1,0,1,1
000-51-2254,0,0,1,1,0,1,1,1,0,1
000-32-6361,0,0,0,1,0,1,1,1,0,1
000-75-7115,1,1,0,1,0,0,1,0,1,0
000-34-6646,1,0,1,0,0,1,0,1,1,0
000-81-2017,1,0,1,0,0,0,1,0,0,1
000-96-3781,1,0,1,0,1,0,1,0,1,0
000-50-0463,1,1,0,1,1,0,1,0,0,0
000-71-6262,0,0,1,1,0,1,0,1,0,1
000-40-6369,1,1,0,1,0,0,1,1,1,0
000-13-6555,0,0,1,0,0,1,0,1,0,0
000-70-5597,0,0,1,0,1,1,1,1,1,0
000-22-2469,0,1,1,0,0,1,1,0,1,1
000-78-4297,0,0,0,1,1,1,1,1,1,1
000-82-7665,1,1,1,1,0,0,1,1,1,0
000-28-0222,0,1,1,0,1,1,0,1,1,1
000-40-5014,0,1,1,1,0,1,1,1,1,0
000-66-1311,1,1,1,1,1,0,1,0,0,1
000-34-2713,0,0,0,1,1,1,1,0,1,0
000-72-0559,1,0,0,0,0,0,0,0,1,1
000-37-7716,1,0,0,1,0,0,0,0,0,0
000-54-9622,1,0,1,0,0,0,0,0,0,0
000-28-6534,1,0,1,1,1,1,1,0,1,1
000-66-5286,0,1,0,1,0,0,1,1,1,0
000-83-8822,0,1,0,1,0,1,0,1,0,1
000-33-9591,0,0,1,0,0,1,1,0,0,0
000-39-5691,0,1,1,0,0,0,1,1,1,0
000-25-2295,0,1,1,1,0,0,1,1,1,1
000-38-4835,1,1,1,0,1,1,1,1,0,0
000-29-4026,0,1,0,1,0,0,0,0,1,1
000-52-5659,0,1,1,0,0,1,1,1,1,1
000-75-8322,0,1,1,1,0,0,0,0,1,1
000-82-1299,1,1,0,1,1,1,0,1,1,0
000-40-9325,1,1,0,0,0,0,0,1,0,1
000-48-0542,1,0,1,1,1,1,0,1,1,1
000-66-2095,0,0,0,0,0,0,1,1,1,0
000-47-9186,0,0,1,1,0,1,1,0,1,1
000-27-8659,1,0,1,0,0,0,1,0,0,1
000-47-7096,1,1,0,1,1,1,0,0,0,0
000-69-8998,0,0,1,0,1,1,0,1,0,0
000-12-6865,0,0,1,1,0,1,0,0,1,0
000-59-9080,0,0,0,1,0,1,0,1,1,1
000-50-0694,1,1,1,0,1,0,0,1,1,0
000-01-3359,0,1,1,0,0,0,0,1,1,0
000-90-6809,1,1,1,0,0,0,1,0,1,1
000-35-3760,0,0,0,0,0,1,1,1,0,0
000-48-1922,1,1,1,1,1,0,1,1,1,0
000-80-5905,0,0,0,1,1,1,1,0,0,0
000-93-6913,1,1,0,0,0,0,1,0,1,1
000-91-2853,0,1,1,0,1,1,0,0,1,0
000-28-3983,1,0,1,0,1,0,1,0,0,1
000-36-1687,1,1,1,1,1,1,1,1,1,1
000-56-6641,1,1,1,1,1,1,0,1,0,0
000-74-3549,0,1,1,1,0,1,1,1,1,1
000-66-7555,1,1,0,1,1,0,1,1,1,1
000-37-4819,1,1,0,0,0,0,1,1,0,1
000-39-3453,0,1,1,1,1,0,1,0,0,1
000-04-5555,0,0,0,1,1,1,1,0,0,0
000-34-5433,0,0,0,1,1,0,1,0,1,1
000-94-7510,1,0,0,1,0,0,1,1,1,1
000-41-1684,0,0,1,0,0,0,0,1,0,1
000-82-7022,0,0,1,0,0,1,0,1,1,0
000-62-4363,1,1,0,1,0,1,0,1,0,1
000-63-8918,1,1,0,1,1,1,0,0,0,1
000-47-1453,0,1,0,1,1,0,0,1,1,0
000-16-9783,1,1,1,1,0,1,0,1,1,0
000-72-3874,1,1,1,1,1,1,0,0,1,1
000-01-9379,0,0,0,0,1,1,1,0,0,0
000-50-5705,1,1,1,1,0,1,1,1,0,1
000-24-7124,1,0,0,1,1,1,1,1,0,1
000-56-9137,0,1,1,1,1,1,1,0,0,0
000-10-7283,0,0,1,0,1,0,1,0,0,1
000-59-0125,0,0,1,0,1,0,1,0,0,1
000-82-6267,0,0,0,0,1,1,1,0,0,0
000-92-9245,1,1,0,1,1,0,0,0,1,0
000-49-3815,1,1,0,1,0,0,0,1,1,1
000-12-8386,1,0,0,1,1,0,0,0,0,1
000-44-1861,1,1,1,0,1,1,1,1,1,0
000-34-3769,1,1,1,0,1,0,1,1,0,1
000-03-1051,0,0,0,1,0,0,1,0,1,0
000-73-5302,0,0,1,1,1,0,0,1,0,1
000-40-9128,1,0,1,1,0,1,0,0,1,1
000-81-8282,1,0,1,0,0,0,1,0,0,1
000-22-2212,0,0,0,1,0,1,1,0,1,0
000-41-1661,0,0,0,0,1,1,0,0,1,0
000-25-7068,1,1,0,1,0,0,1,1,0,0
000-11-7822,0,0,1,0,0,1,1,0,1,0
000-80-9548,0,0,1,1,1,0,1,1,0,1
000-42-0923,1,0,1,1,0,1,1,1,0,1
000-45-0015,1,0,0,0,0,0,0,1,0,1
000-92-3797,1,0,1,0,0,1,0,0,1,0
000-25-4869,0,0,1,0,0,0,0,1,1,1
000-55-0940,0,1,0,1,1,1,1,0,1,1
000-37-6675,0,0,1,0,1,0,0,0,1,0
000-09-7007,1,1,1,0,0,0,0,0,1,0
000-25-7062,0,1,1,0,1,1,0,1,1,1
000-64-1345,1,1,1,0,1,1,1,0,0,0
000-07-4040,1,0,1,0,1,1,0,0,0,1
000-44-7430,1,1,1,0,0,1,1,0,1,0
000-83-0370,0,0,1,0,1,0,1,1,0,0
000-78-2965,0,1,1,0,1,0,1,1,1,0
000-56-9400,0,0,0,0,1,0,1,1,1,0
000-09-8486,1,1,1,0,0,0,1,0,0,0
000-94-3633,0,0,0,1,1,1,0,1,0,1
000-51-6205,0,1,0,1,0,1,1,1,1,0
000-26-5393,0,0,0,0,1,0,1,0,1,1
000-29-0848,0,0,0,1,1,0,1,1,1,0
000-06-1503,0,0,0,0,0,0,1,1,0,0
000-39-3217,1,1,1,1,1,1,0,1,0,0
000-64-5688,0,0,0,1,1,0,0,1,0,0
000-06-3964,0,1,1,1,1,0,1,1,0,0
000-47-0022,0,1,0,0,0,0,0,1,1,1
000-57-3367,1,1,0,0,1,0,1,1,1,0
000-63-8661,1,0,1,0,1,0,0,0,0,0
000-83-1917,1,0,1,0,1,0,0,1,0,1
000-34-0851,1,0,1,0,0,0,0,1,0,1
000-75-6027,1,1,0,0,0,1,1,0,0,1
000-01-8950,0,1,0,1,1,1,0,1,1,1
000-54-5188,1,0,0,0,0,1,0,1,0,0
000-53-4436,0,0,1,0,0,0,0,1,0,0
000-13-5109,1,0,1,0,0,1,0,0,1,1
000-39-6534,1,1,0,1,0,1,0,1,0,1
000-83-3091,0,1,0,1,0,1,0,0,0,1
000-59-3370,0,1,0,0,1,0,0,0,0,0
000-85-2915,0,0,0,1,1,1,0,0,0,0
000-56-0813,0,0,0,1,0,0,1,0,1,1
000-69-5174,1,0,0,0,1,0,0,1,0,0
000-33-8307,0,0,0,1,1,0,0,1,0,1
000-22-0898,1,0,1,1,1,1,0,0,0,1
000-99-4261,0,1,1,1,1,0,0,1,0,0
000-72-6379,0,0,1,0,1,0,1,1,1,1
000-58-3064,1,1,1,0,0,0,0,0,0,1
000-77-3270,0,1,0,1,0,1,0,1,1,0
000-44-5011,0,1,1,0,1,0,0,1,1,0
000-76-6957,0,0,1,1,0,1,1,1,0,0
000-96-7263,0,0,0,0,1,1,1,0,0,0
000-53-5518,1,1,0,1,0,0,1,0,1,0
000-78-9854,0,1,1,1,1,1,1,0,0,0
000-26-7136,1,1,0,1,0,0,1,1,1,1
000-23-2920,0,0,1,0,0,1,0,0,0,1
000-09-1082,0,0,1,1,0,1,0,0,0,0
000-08-9878,1,1,1,0,0,1,1,0,1,1
000-28-1789,1,0,0,1,1,1,0,0,0,1
000-35-1014,0,0,1,0,1,0,0,0,1,0
000-76-0396,0,0,0,0,0,0,0,1,1,1
000-37-1711,0,0,1,1,1,0,1,1,1,0
000-17-0867,0,0,1,1,0,0,1,0,1,1
000-30-5857,1,0,0,1,1,1,0,1,1,1
000-59-0998,1,1,1,1,1,1,0,0,0,1
000-71-2691,1,1,0,0,1,1,0,1,1,1
000-22-6768,0,0,0,0,0,1,0,1,1,1
000-66-1800,1,0,1,0,1,0,1,1,0,1
000-27-3235,0,0,1,0,0,1,1,1,0,0
000-00-2983,1,0,1,1,0,1,0,1,1,0
000-01-0525,1,1,0,0,1,1,1,1,0,0
000-16-1472,0,1,1,1,0,0,1,0,0,1
000-49-6534,1,0,0,0,1,1,0,0,0,1
000-70-4143,1,0,0,0,1,0,0,1,0,0
000-44-2810,1,1,0,0,0,0,0,0,1,0
000-71-9795,1,0,0,0,1,0,0,0,1,1
000-35-2835,1,0,1,0,0,1,0,1,0,0
000-39-6620,1,1,1,1,0,1,0,1,1,1
000-31-6299,0,1,0,1,0,1,0,1,0,1
000-28-2809,0,1,0,1,1,0,0,1,1,0
000-94-9272,0,0,0,1,1,0,0,1,1,1
000-72-8654,1,1,0,1,1,0,1,1,0,0
000-92-0050,0,1,0,0,1,0,0,1,1,0
000-75-3559,1,0,1,1,0,1,1,1,1,0
000-15-1603,1,0,0,0,0,0,0,1,0,0
000-58-8195,0,1,1,1,1,1,1,1,1,1
000-76-1673,0,1,0,1,0,0,0,0,1,0
000-81-0871,1,0,1,0,0,0,1,1,1,1
000-40-3266,0,0,1,0,1,1,0,1,0,0
000-72-0797,1,1,1,1,0,1,1,1,0,1
000-23-8608,0,1,0,0,1,1,1,0,0,0
000-63-3478,0,1,0,0,1,1,0,1,1,0
000-93-9868,0,0,1,0,0,1,0,1,1,1
000-35-9696,1,0,1,0,1,1,0,0,1,1
000-31-1516,1,0,1,1,0,0,0,0,0,1
000-96-2882,0,0,0,1,0,0,0,0,1,0
000-15-6140,1,1,0,0,1,0,1,0,1,0
000-50-9767,1,1,1,0,0,0,0,0,0,0
000-84-0225,1,0,0,1,0,0,1,0,0,0
000-16-2425,1,1,0,1,1,0,0,1,1,0
000-58-8534,0,0,1,1,1,0,1,1,0,1
000-69-6994,0,0,0,0,0,0,0,1,0,0
000-04-6128,1,1,0,0,0,1,1,0,0,1
000-03-6643,1,1,1,0,1,0,1,1,1,0
000-89-8025,0,0,0,1,0,1,1,0,0,1
000-89-7751,1,0,1,1,1,0,0,0,1,1
000-40-5467,1,1,1,0,1,0,0,0,0,0
000-59-0835,1,1,1,0,0,0,0,0,0,1
000-34-5855,1,0,0,1,0,1,1,0,1,1
000-60-4397,1,0,1,1,1,0,0,1,1,0
000-15-7639,1,0,1,1,0,0,0,0,0,1
000-96-7752,1,1,1,0,1,1,0,1,0,1
000-27-6253,0,1,0,0,1,0,1,1,1,0
000-36-0754,0,1,1,1,1,1,0,0,0,1
000-95-3680,1,1,1,0,1,0,0,1,0,0
000-52-5232,1,0,1,0,0,0,0,1,0,0
000-72-6075,0,1,0,0,0,1,1,0,1,0
000-87-3689,1,1,0,1,0,0,1,0,0,0
000-13-7996,1,0,0,0,0,1,1,1,1,1
000-00-6316,1,0,1,1,0,0,1,1,1,0
000-18-7734,0,1,0,0,1,1,0,0,1,1
000-91-0081,1,1,1,0,0,1,0,0,1,0
000-98-7803,0,1,0,0,1,0,0,0,0,0
000-90-7229,0,1,1,0,0,0,1,0,0,1
000-30-1310,1,0,1,0,1,0,1,1,1,0
000-22-2515,0,1,0,0,0,0,1,0,0,0
000-53-2108,0,1,1,1,1,0,0,1,0,1
000-00-7712,1,0,0,1,0,1,0,1,1,0
000-77-9707,0,0,0,1,0,0,1,0,0,0
000-75-4143,0,0,1,1,0,1,0,1,0,0
000-46-6302,0,0,0,1,1,0,1,1,0,1
000-77-0935,1,0,0,1,1,1,1,0,1,0
000-17-5414,1,0,1,0,1,1,1,1,1,1
000-31-6184,1,1,1,0,0,1,0,1,1,0
000-99-0359,1,1,0,1,1,0,1,0,1,1
000-28-1671,0,1,0,0,0,0,0,1,0,0
000-88-1396,0,1,0,1,1,0,0,0,1,1
000-85-4376,1,0,0,0,0,0,1,1,1,0
000-35-8907,0,0,0,0,1,0,0,0,0,1
000-20-3984,1,0,1,0,1,0,1,0,1,1
000-42-7747,0,1,0,1,0,0,1,0,1,0
000-94-9527,1,1,1,0,0,1,1,1,0,0
000-30-4082,0,1,1,1,0,1,1,1,0,1
000-00-6266,0,1,1,0,1,1,1,1,1,1
000-05-1362,1,1,1,0,1,0,0,0,0,0
000-72-1670,0,0,1,1,1,0,1,0,0,1
000-05-9097,0,0,0,0,1,1,0,0,0,1
000-30-2128,1,1,1,0,0,0,0,0,0,1
000-28-6350,0,0,1,0,1,1,0,0,1,1
000-05-7194,1,1,0,1,1,1,1,0,0,0
000-71-7523,0,1,1,1,0,1,1,0,0,0
000-44-4657,0,0,1,0,0,0,1,0,0,0
000-08-7660,1,1,0,1,1,1,0,1,0,0
000-16-7279,1,1,0,0,1,1,0,1,1,1
000-78-9873,0,1,1,0,1,1,0,0,0,1
000-44-6258,1,0,1,1,1,0,1,0,0,0
000-48-4703,0,0,0,0,1,1,0,0,0,0
000-09-6390,0,0,0,0,0,0,1,0,0,0
000-76-4653,1,0,1,1,0,0,0,1,0,1
000-15-7811,1,1,1,1,0,0,1,1,0,1
000-44-5834,1,1,0,1,1,0,0,1,1,1
000-53-9163,1,0,1,0,1,0,0,0,1,0
000-47-3856,1,0,1,1,0,0,1,1,0,1
000-35-7034,0,0,1,1,1,1,1,0,1,1
000-45-0370,0,1,1,1,1,0,1,0,0,1
000-98-6231,0,1,0,1,1,1,0,0,1,0
000-31-9640,1,0,1,1,0,1,0,0,0,1
000-90-1497,0,0,0,0,1,0,1,1,1,1
000-47-8465,1,0,0,0,0,0,0,0,1,0
000-37-5252,0,1,0,1,0,1,0,0,1,1
000-58-7194,1,0,0,0,1,1,0,0,1,1
000-66-3530,0,0,1,1,0,1,0,1,0,1
000-70-4957,1,0,1,1,0,1,1,1,0,1
000-19-9186,1,0,1,1,0,1,1,1,0,1
000-10-6456,1,1,0,1,1,1,0,0,0,1
000-63-8763,1,1,0,1,0,0,1,1,1,1
000-62-1588,0,0,0,1,0,0,0,0,1,0
000-37-7142,1,0,1,1,1,0,0,0,0,1
000-48-0012,0,1,1,1,0,0,0,1,1,0
000-21-0487,0,1,0,0,0,1,1,0,0,0
000-11-8179,1,0,1,0,1,1,0,1,1,1
000-28-8553,0,1,0,0,0,1,0,0,1,1
000-38-6980,1,0,1,1,0,0,0,1,0,0
000-05-3374,1,1,0,1,0,1,1,1,1,0
000-61-0961,0,0,1,0,0,0,0,1,1,0
000-59-0067,0,0,0,0,1,1,0,0,1,0
000-90-9735,0,0,1,1,1,1,0,1,1,1
000-55-1605,1,0,0,1,1,0,1,1,0,0
000-92-6475,1,0,0,0,1,0,0,0,0,0
000-30-7131,0,1,1,0,1,1,1,1,0,1
000-24-9531,0,0,0,0,0,1,0,1,1,0
000-16-7056,0,0,0,1,1,0,1,0,0,1
000-70-0273,1,1,1,1,1,0,1,1,1,0
000-45-4673,1,1,0,1,0,1,0,1,1,1
000-32-9885,0,1,1,0,1,1,0,1,0,0
000-80-5181,0,0,0,0,1,0,0,1,0,1
000-84-3219,1,0,1,0,1,1,1,0,0,1
000-72-8932,0,0,0,1,0,0,1,0,1,0
000-73-1991,0,0,1,1,1,0,0,0,1,1
000-86-7702,1,1,0,1,1,0,1,0,1,0
000-68-5758,1,1,1,1,1,0,1,0,1,1
000-48-2059,1,0,0,1,0,0,0,1,0,0
000-89-6981,0,1,0,1,0,0,1,0,0,0
000-19-1220,1,0,1,0,0,0,0,1,0,0
000-96-4897,0,0,0,1,0,1,1,0,1,1
000-36-5371,1,0,1,0,0,0,0,0,0,1
000-51-7087,1,1,1,1,0,1,0,1,0,1
000-64-7211,1,0,0,0,1,1,0,1,0,1
000-01-9387,0,1,0,1,1,0,0,1,1,0
000-91-2305,1,1,0,0,0,1,0,1,1,0
000-68-5425,1,0,1,1,0,0,1,0,1,0
000-47-6674,1,1,1,1,1,1,0,1,1,1
000-34-0274,1,1,0,0,0,0,0,1,0,1
000-45-2229,0,0,0,1,1,0,0,1,0,1
000-37-2256,0,1,1,1,0,1,0,0,1,1
000-39-5096,1,1,1,0,0,1,1,1,0,0
000-08-3016,1,0,0,0,1,1,0,1,0,0
000-67-2179,0,1,0,1,1,0,1,0,0,1
000-16-0510,1,1,1,0,1,0,1,1,1,0
000-47-3536,0,1,0,1,1,0,1,0,0,1
000-28-8569,0,0,0,1,1,1,0,0,0,1
000-34-7587,0,1,1,0,1,1,0,0,0,0
000-05-7058,1,0,1,1,1,0,0,0,1,0
000-21-8446,1,0,1,0,1,0,1,0,1,0
000-79-9662,1,0,0,0,1,1,0,1,0,0
000-14-7775,0,1,1,0,0,1,0,1,1,0
000-48-3993,1,0,1,0,0,1,1,1,1,1
000-21-4965,0,1,1,0,1,1,0,1,0,0
000-17-7478,1,1,1,0,1,0,1,1,1,1
000-73-1165,1,1,1,0,1,0,1,1,1,0
000-06-8622,0,0,0,1,0,0,0,1,0,0
000-99-1817,0,1,0,0,0,0,1,1,0,1
000-20-0638,0,1,1,1,1,1,1,0,0,1
000-79-1395,1,0,0,1,0,1,0,1,1,1
000-63-2145,1,1,0,1,0,0,1,1,0,0
000-17-9947,1,0,0,0,0,0,0,1,1,0
000-42-3494,0,1,1,1,1,0,1,0,0,1
000-09-4897,1,1,1,1,1,0,1,1,0,0
000-60-2762,0,1,0,1,0,0,0,1,1,0
000-01-1606,0,0,1,0,0,1,0,1,1,1
000-47-5025,1,0,0,1,1,0,0,1,0,0
000-91-2291,0,1,0,0,0,0,0,1,0,0
000-38-1291,0,0,1,0,0,0,1,0,0,1
000-00-6997,0,1,0,0,1,0,1,0,0,0
000-45-8510,0,1,0,1,0,0,1,1,0,1
000-14-4735,0,1,0,0,1,0,0,0,0,0
000-20-7899,0,0,0,0,1,1,1,1,0,0
000-23-5589,1,1,1,0,1,0,1,1,0,0
000-42-0654,1,0,1,1,0,0,0,0,0,0
000-13-9399,1,0,1,0,0,1,1,0,1,0
000-09-5548,0,1,0,1,0,0,1,0,1,1
000-44-4187,1,0,1,0,0,0,1,0,1,0
000-97-2383,1,1,1,0,1,1,0,1,1,1
000-49-8419,0,0,0,1,1,1,1,1,1,0
000-82-8342,1,1,1,0,0,0,0,1,1,1
000-18-0186,0,1,1,0,1,0,0,1,0,1
000-42-1309,0,1,1,1,0,0,0,0,0,0
000-51-6594,0,0,1,1,1,0,0,0,1,0
000-26-9863,1,0,1,0,0,0,0,1,0,1
000-15-8708,1,1,0,1,0,0,1,1,1,1
000-30-2100,0,0,1,0,0,0,1,1,0,1
000-50-1823,1,0,1,0,0,1,0,1,1,1
000-12-2299,1,1,1,1,0,1,0,0,1,0
000-03-7501,0,1,1,1,0,0,0,0,0,0
000-88-7228,1,0,0,0,0,1,1,1,0,0
000-32-2706,1,1,0,1,1,1,0,1,1,0
000-42-3266,0,1,0,1,1,0,1,1,0,1
000-90-1880,0,0,1,1,0,0,1,1,0,0
000-59-6321,1,1,1,1,1,0,0,0,1,0
000-81-7678,0,1,0,0,1,1,0,0,1,1
000-66-3038,0,1,1,0,0,0,1,0,0,0
000-58-3727,1,0,1,0,1,0,1,1,1,1
000-07-1521,0,0,1,0,0,0,1,1,1,0
000-49-9912,0,1,0,0,0,0,0,1,1,0
000-77-5732,1,1,1,0,1,0,1,0,0,0
000-78-8071,0,1,0,1,1,0,1,1,1,1
000-92-1341,0,0,0,1,1,1,0,0,1,1
000-67-8833,0,1,1,0,0,0,0,0,1,1
000-58-3708,1,0,1,1,0,0,1,1,0,0
000-39-1989,0,1,1,0,1,1,0,1,0,0
000-36-7155,0,1,0,1,0,1,1,0,1,0
000-61-6465,0,0,1,0,0,0,0,1,1,0
000-80-8337,1,0,0,1,1,0,1,0,1,0
000-00-2546,1,1,0,1,0,1,0,1,0,0
000-21-0113,1,1,0,0,1,1,1,1,0,1
000-66-1383,0,1,1,1,0,1,0,1,0,1
000-30-3870,0,1,1,1,0,0,1,0,1,0
000-36-6437,1,0,0,1,0,1,0,1,1,0
000-06-3048,0,1,1,0,0,1,1,0,0,1
000-73-6561,1,1,1,0,1,0,0,1,0,1
000-06-5414,0,1,1,1,1,1,1,0,0,1
000-79-7436,0,0,0,0,0,0,1,0,1,0
000-42-4359,0,0,0,0,1,1,0,0,1,1
000-36-9014,0,0,0,0,1,1,1,1,0,1
000-28-7539,1,1,0,0,0,0,0,1,1,0
000-94-2110,0,1,1,1,0,1,1,1,0,0
000-70-2329,0,1,0,1,0,0,1,0,1,0
000-52-9226,1,0,0,1,0,0,1,0,0,0
000-94-9121,1,1,1,1,0,0,0,1,1,1
000-71-7932,0,0,1,0,1,0,1,1,0,1
000-28-3460,0,1,1,1,1,0,1,1,0,1
000-24-4781,1,0,1,0,1,1,1,1,0,1
000-33-5969,1,0,1,1,0,0,0,1,0,0
000-95-6646,0,0,1,1,0,0,0,1,0,0
000-80-8662,1,1,1,0,0,1,0,1,1,0
000-93-7443,0,0,0,1,1,1,1,1,1,1
000-07-9920,0,0,0,0,0,0,0,1,0,0
000-69-5702,0,0,1,1,1,0,0,0,1,1
000-70-1190,1,0,1,1,0,0,1,1,0,0
