SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-40-1026,1,0,0,0,0,0,0,0,1,1
000-42-5149,1,1,1,1,0,1,1,0,1,1
000-75-2585,0,0,0,0,0,0,0,0,0,1
000-82-1454,0,0,0,1,1,0,1,1,0,0
000-11-7915,0,1,1,1,1,0,1,1,0,0
000-89-1759,0,1,1,0,1,0,1,1,1,0
000-74-2477,0,1,0,1,0,0,1,1,0,0
000-72-0948,0,0,0,1,1,0,0,1,1,0
000-41-3139,1,0,1,1,1,0,1,0,0,0
000-90-2287,1,1,1,1,1,1,0,0,1,0
000-49-0471,1,1,1,1,0,1,1,0,1,1
000-08-7363,0,0,1,0,0,0,1,0,0,0
000-01-7057,1,1,1,0,1,1,1,0,1,0
000-56-1032,0,1,1,0,1,1,1,0,1,1
000-88-6142,1,1,0,0,1,1,1,1,1,1
000-85-6142,0,0,1,0,0,0,1,1,0,0
000-40-2225,0,1,0,0,0,0,1,1,0,0
000-16-8291,0,1,1,1,1,0,0,0,0,1
000-36-5947,0,0,1,0,1,1,0,1,1,0
000-71-9294,1,1,1,0,1,1,0,1,1,1
000-52-9327,0,1,1,0,1,1,0,0,0,1
000-33-6251,1,0,1,0,0,1,1,1,0,0
000-11-2162,1,1,0,0,0,0,1,1,1,1
000-44-6002,1,1,1,0,0,1,0,0,0,0
000-49-4813,1,1,0,1,1,1,0,1,1,0
000-34-3340,0,0,1,1,1,0,0,0,0,1
000-79-0199,0,1,0,0,1,0,1,0,0,0
000-95-6243,1,0,1,1,1,0,0,1,1,1
000-84-3652,0,1,1,1,0,0,1,1,0,1
000-20-5060,0,1,0,0,1,0,0,1,1,1
000-05-3147,1,0,0,1,1,1,0,1,1,0
000-14-8525,0,0,0,0,1,0,1,1,1,0
000-50-1714,0,0,0,1,1,1,1,1,1,0
000-75-8780,1,1,0,0,0,1,0,0,1,0
000-28-8864,1,0,0,1,1,1,1,0,0,1
000-26-7830,0,0,1,1,1,1,1,1,1,1
000-22-3971,0,1,1,0,0,1,1,1,0,0
000-79-1417,0,1,0,1,1,0,1,0,1,1
000-58-2315,0,0,1,0,0,1,0,0,0,0
000-20-0936,1,0,0,1,0,1,0,1,0,1
000-43-2436,1,0,0,0,0,1,1,1,0,1
000-81-6859,1,0,1,0,1,1,1,0,1,1
000-37-1931,0,1,1,0,0,0,1,1,1,1
000-27-9283,0,0,0,0,0,0,1,1,1,1
000-69-0673,0,0,0,1,1,1,0,0,1,1
000-77-5769,0,1,0,0,1,0,0,0,1,0
000-60-3632,1,1,1,1,0,0,0,1,0,0
000-56-8110,0,0,0,0,1,1,1,0,0,1
000-39-8446,0,0,1,1,1,0,1,1,1,1
000-41-2640,0,1,0,0,1,1,1,0,1,0
000-79-0112,0,0,1,0,0,0,1,0,0,0
000-71-5478,1,0,1,1,1,0,0,0,0,1
000-24-1812,0,0,0,0,0,0,1,0,1,0
000-70-2751,0,0,1,1,1,0,0,0,0,1
000-01-1851,1,1,1,0,0,1,0,1,1,0
000-81-0858,0,0,1,1,0,1,0,1,0,1
000-30-2906,1,1,1,1,0,1,1,0,0,0
000-54-0860,0,0,0,0,1,0,0,0,0,0
000-78-1799,0,1,0,0,0,0,1,0,0,0
000-65-5333,0,0,0,0,1,0,1,1,1,0
000-53-8239,1,0,0,1,1,0,0,1,1,1
000-42-7983,0,0,1,1,1,0,0,1,0,1
000-50-2193,1,1,0,0,0,0,0,0,0,0
000-83-8821,0,1,1,1,1,0,1,0,1,1
000-02-9185,1,0,0,0,1,1,1,0,1,0
000-82-3846,1,1,0,0,1,0,1,0,1,1
000-74-6712,0,0,0,1,0,0,0,1,1,0
000-96-2889,0,1,0,1,0,0,1,1,1,0
000-25-0166,0,0,1,0,0,0,1,1,0,0
000-74-3450,1,1,0,1,0,0,0,1,0,0
000-24-8686,0,0,0,0,1,1,1,0,0,1
000-45-4986,1,0,1,1,1,1,0,1,0,0
000-95-9335,1,1,0,0,1,0,0,1,0,0
000-65-9103,0,0,0,0,1,1,1,1,1,0
000-48-3601,0,0,0,1,1,0,1,0,1,0
000-58-3080,0,1,1,1,1,0,0,0,1,0
000-49-4337,0,1,1,0,1,1,1,0,0,0
000-32-2597,1,0,0,1,0,1,0,1,0,0
000-42-1394,1,0,1,0,0,0,1,1,0,1
000-96-3278,1,0,1,1,0,0,1,1,1,1
000-10-0749,0,0,0,0,1,0,0,0,1,1
000-56-7561,0,1,0,1,1,0,1,0,0,1
000-48-7803,1,1,0,1,0,0,0,0,1,0
000-37-2754,0,0,0,0,0,0,0,0,1,0
000-50-2094,0,1,0,1,1,1,0,0,0,0
000-83-9369,1,1,0,0,0,0,0,0,0,0
000-71-8673,1,1,0,1,0,1,0,1,1,1
000-02-7370,1,1,1,0,0,1,0,0,1,1
000-12-2564,0,0,1,1,0,1,1,0,1,0
000-04-8957,1,1,1,1,1,1,0,0,0,0
000-63-0728,1,0,0,0,0,1,0,1,0,0
000-71-1999,0,0,0,0,0,0,0,1,1,1
000-79-7941,0,0,1,0,0,0,1,0,0,1
000-47-6521,0,0,0,1,0,0,0,1,1,0
000-00-8736,1,1,1,0,0,1,0,0,0,1
000-15-5654,0,1,1,0,0,1,0,1,1,0
000-74-6505,0,0,1,0,0,1,1,0,0,0
000-80-8280,0,1,1,0,0,1,1,0,0,0
000-70-4170,0,0,0,1,0,0,0,0,1,1
000-84-3588,0,0,0,1,1,1,0,0,0,1
000-07-5310,1,0,0,0,0,1,0,0,1,0
000-41-5694,0,0,0,0,1,0,1,0,1,0
000-19-2954,1,0,1,1,0,1,0,1,1,0
000-77-9982,1,1,0,0,1,0,0,1,1,1
000-92-8671,0,0,1,1,0,1,0,1,0,1
000-77-1815,1,0,0,0,1,1,0,0,1,1
000-18-5073,0,1,0,0,1,0,1,1,0,1
000-09-1902,1,1,1,1,0,1,1,0,0,0
000-25-5991,1,0,0,1,0,1,0,1,0,0
000-01-2251,1,0,0,1,0,0,0,1,1,1
000-33-9880,0,0,1,0,0,0,0,0,0,0
000-81-7474,0,0,0,0,1,0,0,0,0,0
000-13-5994,1,0,0,0,1,1,1,1,1,0
000-18-2064,0,0,1,0,0,0,0,1,0,1
000-06-7248,1,0,1,0,0,0,1,0,1,0
000-23-3795,0,0,1,1,0,0,1,0,0,1
000-85-2103,0,1,1,1,1,1,0,0,0,1
000-04-5980,0,1,1,1,1,0,0,0,1,0
000-29-0743,1,0,1,1,1,1,1,1,1,0
000-44-4285,0,0,0,0,1,1,0,0,1,0
000-99-7787,1,0,0,1,0,0,0,1,0,1
000-89-2690,1,1,1,1,0,0,1,0,1,1
000-21-1226,0,0,0,0,1,0,1,1,1,0
000-53-3021,0,1,1,1,0,1,0,1,0,1
000-55-4194,1,0,0,0,1,1,1,0,0,0
000-47-8442,1,1,1,0,0,0,0,1,1,1
000-03-9080,0,1,1,1,0,1,1,0,1,1
000-56-4612,1,0,1,1,1,1,0,1,0,0
000-36-1808,0,0,1,1,1,1,1,1,0,1
000-85-4501,0,0,1,1,1,0,0,0,0,0
000-16-8968,1,1,1,0,0,1,1,1,0,1
000-74-9246,1,1,1,1,1,1,1,0,0,1
000-91-7894,1,1,0,0,0,0,1,0,0,1
000-96-1794,0,0,1,0,0,1,0,0,1,0
000-76-3463,0,1,1,0,1,0,0,0,0,0
000-34-5609,0,0,1,0,1,0,0,0,1,0
000-34-5543,1,1,1,1,1,1,1,1,0,0
000-26-3882,0,1,1,1,0,1,1,0,1,1
000-74-4190,0,0,0,0,0,1,0,0,0,1
000-26-1425,0,0,0,0,1,0,0,0,1,0
000-50-7722,1,0,0,0,1,1,1,0,1,0
000-50-3682,1,1,1,0,0,1,1,1,1,1
000-78-5180,1,0,1,0,1,1,0,1,0,0
000-24-2790,1,1,1,0,0,0,0,0,0,0
000-71-6999,1,0,0,0,1,1,1,1,1,0
000-41-9123,1,1,1,1,0,0,0,0,0,1
000-72-2043,1,1,1,1,0,0,1,0,1,1
000-05-7482,0,1,1,0,1,0,1,0,1,1
000-64-1704,0,1,1,1,0,0,1,1,1,0
000-66-8381,1,1,0,1,1,0,1,0,1,0
000-19-3577,1,0,0,1,1,0,1,0,1,0
000-03-3713,0,0,1,0,0,0,0,0,0,0
000-78-9032,0,1,1,0,1,1,1,1,1,1
000-42-8241,1,1,0,0,1,1,1,0,1,0
000-62-3551,1,0,1,1,0,1,0,0,0,0
000-24-2017,0,0,1,1,1,0,0,1,1,0
000-39-0992,1,0,0,1,0,1,1,1,0,1
000-99-8498,1,1,1,1,0,0,0,1,1,0
000-24-6161,0,0,1,1,0,0,0,1,1,0
000-26-9223,1,1,0,1,0,0,1,0,1,0
000-86-1911,0,1,1,1,0,0,0,0,0,1
000-27-2614,0,0,0,1,0,1,1,0,1,0
000-22-2000,1,1,0,0,1,1,1,0,0,0
000-66-6788,0,1,1,0,0,1,1,1,0,1
000-43-5004,1,1,0,1,0,0,0,0,1,1
000-76-6383,0,0,0,0,1,1,1,0,0,0
000-88-4111,1,0,0,0,0,0,0,0,1,1
000-63-7379,1,1,1,0,0,1,1,1,1,1
000-04-4640,0,1,0,0,0,1,1,1,1,0
000-55-3787,0,1,0,1,1,0,1,1,0,1
000-17-0858,0,0,0,1,0,1,0,1,1,0
000-52-2810,0,0,0,0,0,1,0,0,1,1
000-41-2586,1,0,1,0,0,0,0,1,0,0
000-39-5123,1,1,0,0,1,1,0,0,1,0
000-77-0246,0,0,1,1,0,0,0,0,0,1
000-49-1342,0,0,1,1,0,0,0,1,1,1
000-71-8070,1,0,1,1,1,0,1,0,1,0
000-21-6505,0,0,0,0,0,1,1,1,0,0
000-58-4507,0,1,0,0,0,1,0,0,0,0
000-32-5040,1,1,0,0,0,1,0,1,0,0
000-25-3802,1,1,0,0,1,1,1,1,0,1
000-82-3207,1,0,0,0,0,0,0,1,0,1
000-69-8038,0,0,0,0,0,0,0,1,1,1
000-71-3523,1,1,1,1,0,1,0,1,1,0
000-27-5750,1,1,0,0,1,1,1,0,0,1
000-55-2819,1,1,0,1,1,1,1,0,0,0
000-49-8966,1,0,1,0,0,0,0,1,1,0
000-92-6493,0,1,1,1,1,1,1,0,0,1
000-11-6844,1,1,0,0,1,1,0,0,0,0
000-39-5388,1,0,0,0,1,1,1,0,0,1
000-01-3023,0,0,0,0,1,1,1,0,0,1
000-65-4747,0,1,0,1,0,0,0,0,1,0
000-81-9143,0,0,1,0,0,1,0,1,0,1
000-73-0992,1,1,0,0,0,0,1,1,0,1
000-10-0276,1,0,0,1,1,0,0,0,0,0
000-60-8763,1,1,1,1,0,0,1,1,1,0
000-27-9836,0,0,1,1,1,1,0,0,0,0
000-69-0255,0,1,0,1,0,1,0,1,1,1
000-86-4669,1,1,1,0,0,0,1,0,1,1
000-16-9749,1,1,1,0,0,1,1,0,0,0
000-18-8631,0,0,0,1,1,0,0,0,1,1
000-42-8447,0,0,0,1,0,1,1,0,0,0
000-52-7433,1,0,0,1,1,0,0,0,0,1
000-22-4042,0,0,0,1,0,0,1,1,1,0
000-58-7724,0,0,1,1,0,0,1,1,1,0
000-37-7824,0,1,0,1,1,0,0,1,0,1
000-46-1876,0,1,0,0,0,0,0,1,0,1
000-56-9522,0,0,1,0,0,0,0,1,1,0
000-15-1207,1,0,1,0,1,0,0,1,1,1
000-95-4418,0,1,0,1,1,0,1,1,1,1
000-98-1208,0,0,0,0,1,1,1,0,1,0
000-40-9003,1,1,0,1,1,0,1,1,0,1
000-76-4279,1,1,1,0,1,0,0,0,1,1
000-00-3319,1,1,0,0,0,1,0,1,0,0
000-49-7687,0,0,0,1,0,1,0,0,1,1
000-78-0173,1,0,1,0,0,0,0,0,1,1
000-47-4438,0,1,0,0,0,0,1,1,1,1
000-76-9503,1,0,0,1,0,0,1,1,1,0
000-17-1746,1,0,1,0,1,0,0,1,1,0
000-42-4754,0,0,1,0,1,0,1,0,0,0
000-27-4575,0,1,0,0,1,1,1,1,0,0
000-97-5673,0,1,1,1,1,0,0,0,0,1
000-82-6902,0,0,1,1,0,0,1,1,1,1
000-63-4288,1,0,0,1,1,0,1,0,1,1
000-58-3509,1,0,1,0,0,0,0,0,1,0
000-36-1032,1,0,1,1,0,0,0,1,0,1
000-69-1987,0,1,0,1,1,1,1,1,0,1
000-62-3041,1,0,1,1,1,1,1,1,0,0
000-15-8268,1,1,1,0,0,1,1,1,1,0
000-45-3719,0,1,1,0,1,0,0,0,0,0
000-89-5454,0,1,1,0,1,1,0,0,0,1
000-95-2336,0,1,1,1,0,0,1,1,1,1
000-62-5573,1,0,1,1,0,1,0,1,1,1
000-69-6164,0,0,1,0,1,1,0,0,0,0
000-21-3811,1,0,0,1,0,0,0,0,1,1
000-95-1163,1,0,1,0,1,1,0,0,0,1
000-59-1797,1,1,1,0,1,1,1,1,1,0
000-25-8863,0,0,0,0,1,1,0,1,0,0
000-46-9432,1,0,0,1,1,0,1,0,1,1
000-08-8483,1,1,0,0,1,0,0,1,0,0
000-00-7151,0,0,0,1,0,0,1,0,1,0
000-88-1781,0,1,0,0,0,1,0,1,1,1
000-28-5560,1,0,1,0,1,0,1,1,1,1
000-05-7506,0,1,1,1,0,1,0,0,1,1
000-04-9160,0,1,1,0,1,1,0,1,0,0
000-71-4625,1,0,0,1,1,0,0,1,0,0
000-06-3376,0,0,1,1,0,0,1,1,0,0
000-04-6791,0,1,1,1,1,1,1,1,0,0
000-86-3990,0,1,1,1,0,1,1,1,1,0
000-00-1297,1,1,0,0,0,0,0,0,0,1
000-48-8822,0,0,0,1,1,0,1,1,1,1
000-27-5719,1,0,0,0,1,0,0,0,1,0
000-85-1219,1,0,0,1,0,1,1,1,1,1
000-10-2652,1,0,0,0,1,1,0,1,0,1
000-78-7445,1,0,1,0,0,0,1,0,0,1
000-10-2229,1,1,0,1,0,0,0,1,0,0
000-16-2351,1,0,0,0,0,0,0,0,0,1
000-22-9485,1,0,1,1,0,1,1,0,0,1
000-43-5153,0,0,0,1,0,0,0,1,0,1
000-48-8782,1,1,1,0,1,0,1,1,1,0
000-65-8731,1,0,0,0,0,1,0,1,1,1
000-29-5906,0,1,1,1,1,1,0,1,1,1
000-77-5251,1,0,1,0,0,0,0,0,1,0
000-28-3562,0,0,0,0,1,0,0,1,1,1
000-57-7034,1,1,0,1,0,0,0,0,1,0
000-64-0877,1,1,1,0,0,1,1,1,1,1
000-52-9726,0,1,0,1,1,0,1,0,1,1
000-01-7475,1,1,1,0,1,0,0,1,0,0
000-54-4042,1,0,0,0,0,1,0,1,0,0
000-36-0796,0,0,0,0,1,1,0,0,1,0
000-28-0440,0,0,1,0,1,1,0,0,1,0
000-48-5819,0,0,1,1,1,0,1,0,0,1
000-87-2260,0,1,1,1,0,0,1,0,0,0
000-48-3263,1,1,1,1,0,0,1,1,0,0
000-22-6813,0,1,1,1,0,0,1,0,1,1
000-15-0921,1,0,1,0,1,0,0,0,1,0
000-78-3559,1,0,0,1,0,0,0,0,1,1
000-32-1537,1,1,0,1,0,0,0,0,0,1
000-74-9448,1,0,0,1,1,1,1,1,1,1
000-37-4467,1,0,0,1,0,0,1,1,1,1
000-80-4141,0,0,1,0,1,1,0,1,1,1
000-22-7746,0,0,1,0,1,0,1,1,0,1
000-57-1262,0,1,1,1,0,1,0,1,0,0
000-47-5302,0,1,0,0,1,1,0,1,0,1
000-45-7422,0,1,1,1,1,1,0,1,1,1
000-59-4122,0,0,0,0,1,0,0,0,0,1
000-97-3350,1,1,1,0,1,0,1,0,0,0
000-73-4026,0,0,0,0,1,1,0,1,1,1
000-88-8127,0,0,0,0,0,1,1,0,0,1
000-25-6298,0,0,1,0,1,1,1,0,1,0
000-25-3138,1,1,1,0,1,1,1,1,0,0
000-66-0651,0,1,0,0,1,1,0,1,0,1
000-58-7180,1,0,0,0,0,1,1,0,0,1
000-13-2700,1,1,0,0,0,0,1,1,1,0
000-45-0897,1,0,1,0,1,0,1,1,1,1
000-89-2084,0,0,1,1,0,1,1,0,0,1
000-77-6631,0,0,1,1,0,1,0,1,1,1
000-36-8647,1,0,1,1,1,0,0,1,0,1
000-68-1872,0,1,0,1,0,0,0,0,1,0
000-77-6939,1,0,1,0,0,1,1,1,1,1
000-59-0858,0,0,0,1,0,1,0,0,0,0
000-79-6747,0,1,0,0,0,1,1,1,1,0
000-17-0715,1,1,1,0,0,1,1,0,0,1
000-39-7860,0,0,1,0,1,0,0,1,1,0
000-95-2234,0,1,1,1,1,0,1,1,1,0
000-98-8101,0,0,0,0,1,0,0,1,1,1
000-78-9530,1,1,0,1,0,1,1,1,0,1
000-44-3100,1,1,0,0,0,1,0,1,0,1
000-88-4244,0,0,0,0,1,1,1,1,1,1
000-68-9910,1,1,1,1,0,1,0,0,0,1
000-71-7688,0,1,1,1,1,1,1,0,0,1
000-12-5773,1,0,0,1,1,1,1,0,0,0
000-66-9017,0,1,1,1,0,1,1,0,0,0
000-85-2380,1,0,1,1,1,1,0,0,1,1
000-93-8520,1,1,1,1,0,1,1,0,1,0
000-12-8134,0,0,1,0,1,1,1,0,0,0
000-73-3846,1,1,1,0,0,0,1,1,0,0
000-96-9496,1,0,0,0,0,1,0,1,0,1
000-90-8443,0,1,1,0,1,0,1,0,1,0
000-22-3871,1,1,1,1,0,0,1,0,1,0
000-55-8938,0,0,1,1,0,0,1,1,0,1
000-10-2007,1,1,1,1,0,1,1,0,0,1
000-88-4621,0,1,0,1,1,1,0,0,0,1
000-59-7686,1,0,0,0,1,0,0,1,1,1
000-79-7960,1,0,0,0,0,0,0,0,0,0
000-23-0630,0,0,1,0,0,0,0,1,1,1
000-35-3278,0,1,1,1,1,0,0,0,1,1
000-50-1532,0,1,0,0,0,0,0,1,1,0
000-49-3098,1,1,1,0,0,1,1,0,0,1
000-16-5721,1,1,1,0,1,0,1,0,1,0
000-20-4154,1,1,0,1,1,0,1,1,1,1
000-98-9700,0,1,1,1,0,1,0,0,1,1
000-68-9391,1,1,1,0,1,0,0,0,1,0
000-28-3368,0,1,1,0,0,0,1,1,1,0
000-69-9990,1,1,1,1,0,1,0,1,1,1
000-25-2467,1,1,1,1,0,0,1,0,1,1
000-82-6544,1,0,1,0,1,0,0,0,0,0
000-10-0016,0,1,1,0,0,0,1,0,1,1
000-93-8030,0,0,0,1,0,1,1,0,1,0
000-51-9517,1,0,1,1,0,0,0,0,1,1
000-63-7436,1,0,0,1,1,1,0,0,1,1
000-40-2702,1,0,1,1,0,1,1,1,1,0
000-32-5373,0,1,0,1,1,0,0,0,0,1
000-73-6019,0,1,1,1,0,1,0,0,0,1
000-51-7153,0,1,1,1,0,1,1,0,1,0
000-50-9392,1,1,0,1,0,1,1,1,0,0
000-55-3480,1,1,0,0,0,0,1,1,1,1
000-15-9745,1,0,0,0,0,0,0,1,0,0
000-93-9571,1,0,1,0,0,1,0,0,1,1
000-29-2369,1,1,1,1,1,0,0,1,1,1
000-08-4248,0,1,0,1,1,1,0,1,1,1
000-52-5855,1,0,0,1,1,0,1,0,0,0
000-36-0771,0,1,0,1,1,1,1,0,1,1
000-01-3603,0,0,1,1,1,1,1,0,0,0
000-39-7352,1,1,0,0,0,1,0,1,1,0
000-09-9459,1,0,0,0,0,1,0,1,0,1
000-05-1578,0,0,0,1,1,0,1,1,0,0
000-65-9350,1,0,0,0,0,1,1,0,0,0
000-70-9289,1,0,0,0,1,1,1,0,1,1
000-91-9526,0,0,1,0,0,0,1,1,1,1
000-10-6072,0,0,0,0,0,1,0,1,0,1
000-36-1423,1,1,1,1,0,1,0,1,0,0
000-56-6836,0,1,1,1,0,1,0,0,1,1
000-02-0444,0,1,0,1,0,1,1,0,0,0
000-16-8450,0,1,0,0,0,0,0,1,0,0
000-18-2848,1,1,1,1,1,1,0,0,1,0
000-48-9115,0,0,1,1,0,1,0,1,1,1
000-24-6473,0,1,0,1,0,1,0,1,0,0
000-56-8078,1,0,1,0,1,1,0,1,0,1
000-49-3981,0,1,1,0,1,0,0,1,1,0
000-05-8408,0,0,0,0,1,0,0,0,1,1
000-63-7615,0,1,1,1,0,0,0,1,1,1
000-54-6665,0,1,0,1,1,1,1,1,1,1
000-38-7945,0,1,0,1,1,1,1,0,1,1
000-75-6855,0,0,0,0,1,0,1,0,0,0
000-57-8675,0,1,0,0,1,0,0,1,1,1
000-11-0537,1,0,1,0,0,0,0,0,0,1
000-22-7592,1,1,1,0,1,1,0,1,0,1
000-60-2692,0,0,1,1,0,1,1,1,1,1
000-31-5682,1,1,1,0,0,0,0,1,1,0
000-13-3986,1,0,1,0,0,0,1,1,0,0
000-39-2243,0,0,1,1,0,1,0,0,1,1
000-95-9333,1,1,0,0,1,0,1,0,1,1
000-81-8457,1,0,0,1,0,0,1,0,0,0
000-65-5267,1,0,1,0,1,0,0,0,1,0
000-30-3959,1,1,0,1,1,1,0,1,1,1
000-55-7940,0,0,0,0,1,1,0,1,1,1
000-75-4694,0,0,0,0,1,0,1,1,0,0
000-96-6107,1,0,0,0,1,0,1,1,0,0
000-91-5749,0,0,1,1,1,1,1,1,0,1
000-47-0397,0,0,0,1,1,0,0,1,1,0
000-43-1333,1,0,0,1,1,1,0,0,0,1
000-30-0839,0,1,0,1,1,1,1,1,1,0
000-51-2570,0,0,1,0,1,0,0,1,1,0
000-64-1392,0,1,1,0,0,0,1,1,0,1
000-05-4560,0,0,0,1,1,1,1,0,0,0
000-93-1040,1,0,1,0,1,0,1,1,0,1
000-43-8378,1,0,0,0,0,0,1,0,0,0
000-05-6122,1,1,1,1,1,0,1,0,0,0
000-44-1088,1,0,0,0,1,0,0,1,1,1
000-12-0669,1,0,1,0,1,1,1,1,0,0
000-78-7575,0,1,1,0,0,0,1,0,0,0
000-88-8962,1,0,1,0,1,1,1,0,0,0
000-85-8996,1,0,0,1,1,0,1,1,0,0
000-94-1000,1,1,1,1,1,0,0,1,1,1
000-99-3218,0,0,1,0,1,0,0,1,0,1
000-17-6395,1,1,1,1,1,0,0,1,0,1
000-81-9035,1,0,0,0,1,1,1,1,0,1
000-35-7535,0,0,0,0,1,1,0,0,0,0
000-55-7510,1,0,1,0,1,1,0,1,1,1
000-18-5983,1,1,0,0,0,0,1,0,1,1
000-82-6064,1,1,1,0,0,1,1,0,0,1
000-90-9412,1,0,1,0,1,0,0,1,1,1
000-42-5056,1,0,0,0,0,0,0,1,1,1
000-66-8897,1,1,1,0,1,0,0,1,0,1
000-46-2988,1,1,1,1,1,1,0,1,0,1
000-39-7871,0,1,0,1,0,1,1,1,0,0
000-74-1133,0,1,0,0,0,1,0,1,1,1
000-89-5643,0,1,0,0,1,0,1,1,0,1
000-52-9831,0,0,1,1,1,0,0,0,0,1
000-36-8667,1,1,0,1,1,1,1,0,0,0
000-59-9276,0,0,1,1,1,0,1,0,0,0
000-15-7187,0,0,0,0,0,0,1,1,0,1
000-24-9208,1,1,0,1,1,1,0,0,1,1
000-10-3346,0,1,1,1,0,1,1,0,0,0
000-82-5943,0,1,1,1,0,1,1,0,1,0
000-31-0931,1,0,1,1,0,1,0,1,1,1
000-62-0215,1,0,1,0,0,0,0,1,0,1
000-81-2671,1,1,1,0,1,1,0,0,1,1
000-04-3888,0,0,1,1,1,0,1,0,0,1
000-48-5429,0,0,1,1,0,0,1,0,1,0
000-46-3131,1,0,0,0,1,1,0,1,1,1
000-13-0845,1,0,0,0,0,1,1,0,1,1
000-16-2269,1,0,0,1,1,1,0,1,0,1
000-38-7136,1,1,1,0,0,1,1,0,1,0
000-21-6032,1,0,0,0,0,0,0,1,1,1
000-80-0321,1,1,0,0,1,0,0,0,0,1
000-21-8414,1,1,0,1,1,0,0,1,1,1
000-05-2247,1,0,1,1,0,0,0,1,0,0
000-62-2660,1,1,1,0,1,0,1,1,0,0
000-92-1407,1,0,1,0,1,0,0,0,0,0
000-03-0365,1,1,1,0,1,0,0,0,0,0
000-42-9112,1,1,1,0,0,0,1,1,1,0
000-74-2613,0,1,0,1,0,1,1,1,0,1
000-07-9315,0,0,1,1,0,0,1,0,1,0
000-90-9418,0,0,0,0,0,0,0,0,0,0
000-94-6916,1,0,0,0,0,1,0,1,0,1
000-58-2495,0,0,1,1,1,1,0,0,0,0
000-54-0155,0,0,0,0,1,1,1,0,1,1
000-34-5299,1,0,1,1,0,1,1,0,0,0
000-03-5312,0,1,0,1,0,1,0,0,1,0
000-88-1872,0,0,0,1,0,0,0,0,1,1
000-67-1054,0,0,0,0,0,1,0,0,1,1
000-76-8729,1,1,0,1,0,1,0,1,1,0
000-14-0439,0,1,1,0,1,1,0,1,0,0
000-81-9316,1,1,0,1,0,1,1,1,0,0
000-85-7869,0,0,1,0,1,0,1,1,0,0
000-79-0413,1,1,1,1,0,1,1,1,0,1
000-05-3574,1,1,0,1,1,0,0,1,1,0
000-41-6525,1,0,1,0,0,1,0,1,1,1
000-22-3632,1,1,0,1,0,1,0,1,1,1
000-63-0964,1,1,1,1,1,0,0,0,0,1
000-61-9130,1,1,0,1,1,0,0,0,0,0
000-64-5465,0,0,0,0,0,0,1,0,0,0
000-28-9872,1,0,1,0,1,0,0,0,0,0
000-86-9718,0,1,0,0,0,0,0,1,1,0
000-08-1811,1,1,1,1,1,0,0,0,1,0
000-06-1243,0,1,0,0,1,0,1,1,0,0
000-08-7919,0,1,0,0,0,0,0,1,0,1
000-51-3031,0,0,0,1,0,0,1,1,1,0
000-16-4706,0,1,1,0,1,0,1,1,0,1
000-09-7680,1,0,0,0,1,1,0,0,0,1
000-50-7165,0,0,0,0,0,0,0,0,1,1
000-54-3018,1,1,1,0,1,1,0,0,0,1
000-69-2206,0,1,1,0,1,0,0,1,0,0
000-24-4467,0,1,1,0,1,0,0,1,0,0
000-45-8766,1,1,0,1,0,0,1,0,1,0
000-39-8128,0,0,1,1,0,1,0,1,1,0
000-06-3459,1,1,0,0,1,0,1,0,0,1
000-38-3527,1,0,1,0,1,0,1,0,0,1
000-88-5228,1,0,0,1,0,0,1,0,0,0
000-76-2595,1,1,1,0,1,0,0,0,1,0
000-10-0241,1,1,0,0,1,1,1,0,0,0
000-40-9883,1,1,1,1,0,1,1,1,0,1
000-06-4487,1,1,1,0,0,1,0,1,0,1
000-47-1202,0,1,0,0,1,0,1,0,1,1
000-41-5257,1,1,1,1,0,0,0,0,1,1
000-54-7925,1,0,0,0,0,1,1,0,0,1
000-43-6623,0,0,0,1,0,1,0,0,0,1
000-55-7879,0,1,1,1,0,0,1,1,0,0
000-48-3387,0,1,1,0,0,1,0,1,1,1
000-82-0094,0,0,0,0,1,0,1,0,0,0
000-99-0820,1,0,0,0,0,0,0,1,1,1
000-39-6748,1,0,1,0,1,0,0,1,0,0
000-66-8243,0,1,0,1,1,1,0,0,1,1
000-53-1072,1,0,1,0,1,1,0,1,0,0
000-88-4862,0,1,0,0,1,0,0,0,1,0
000-40-5103,1,0,0,1,0,1,0,0,1,1
000-44-9458,0,0,0,0,0,0,0,1,1,1
000-08-1949,1,1,1,1,1,1,1,1,0,0
000-06-7730,1,1,1,0,0,0,0,0,1,0
000-68-7773,1,0,0,1,1,1,0,0,1,0
000-29-1191,0,1,0,1,1,0,1,0,1,0
000-06-3723,0,1,1,1,0,0,0,0,1,0
000-16-8018,0,0,0,1,1,1,1,1,0,1
000-42-7540,0,0,1,0,0,0,1,0,1,1
000-98-1838,0,1,0,0,0,0,1,0,0,1
000-64-6605,0,0,1,0,0,1,0,0,0,1
000-72-1715,1,1,0,1,1,1,0,1,0,0
000-99-6097,0,1,1,1,1,0,1,1,0,0
000-62-7805,1,0,1,1,0,0,1,1,1,0
000-19-6240,0,1,1,1,1,0,1,1,1,1
000-99-2698,0,1,1,1,0,0,1,0,0,1
000-36-6418,0,0,1,1,0,0,0,0,1,1
000-93-2060,0,0,1,1,1,0,1,1,0,1
000-95-2423,1,0,0,1,1,0,0,1,1,0
