SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-91-1225,1,1,1,1,0,1,0,1,1,1
000-73-0240,0,1,1,0,1,1,1,0,1,0
000-60-5979,0,1,0,0,0,0,0,0,1,1
000-50-0989,0,0,0,0,1,1,0,1,0,0
000-43-3973,0,0,0,1,1,1,1,1,0,0
000-15-4301,0,1,1,1,0,0,0,1,1,0
000-46-5611,1,1,1,1,0,0,1,0,1,1
000-77-1101,0,0,1,1,1,1,0,1,0,1
000-90-0357,0,0,1,1,1,1,0,0,0,0
000-68-9904,1,1,0,1,0,1,0,0,1,1
000-47-6522,1,1,0,1,1,1,1,1,1,0
000-29-8685,0,0,1,0,0,1,1,1,0,0
000-71-5685,1,0,1,1,1,1,1,1,1,0
000-08-0973,1,0,1,0,1,1,0,0,1,0
000-24-3665,1,1,1,1,0,0,1,0,0,0
000-95-7236,0,0,1,1,0,1,0,0,0,0
000-80-2427,1,1,0,0,0,1,0,1,0,1
000-81-7502,1,0,1,0,1,1,0,0,0,0
000-28-3827,1,1,0,1,0,1,1,1,0,0
000-99-2688,1,0,1,0,1,1,1,1,0,1
000-18-7699,0,1,0,0,1,1,0,1,0,0
000-40-0781,0,0,0,0,1,1,0,1,1,0
000-56-8171,1,1,1,1,0,0,0,0,1,1
000-71-4236,1,0,1,1,1,0,1,0,1,0
000-10-1808,0,1,1,0,0,0,0,0,0,0
000-22-7231,1,1,0,1,0,0,1,0,1,0
000-78-0141,1,0,0,1,1,1,0,1,1,0
000-19-6683,1,0,1,0,0,1,0,1,0,1
000-52-2116,0,0,0,0,0,1,1,1,0,1
000-83-9185,1,1,0,1,0,0,0,0,1,0
000-08-8396,0,0,0,0,1,1,1,1,0,0
000-11-8593,1,0,1,1,0,0,1,0,0,0
000-42-3274,1,0,1,1,0,0,0,0,0,0
000-73-1069,1,0,0,0,1,0,0,1,0,1
000-09-7093,0,0,0,1,0,1,1,0,1,1
000-33-2860,0,1,0,1,0,1,1,0,0,0
000-59-9686,1,1,0,0,1,1,1,0,0,1
000-40-4757,0,1,1,1,0,0,0,0,1,0
000-87-9342,1,1,1,0,0,1,0,0,1,0
000-72-3921,0,1,1,0,0,1,0,0,0,1
000-45-4984,1,1,0,1,1,0,1,0,1,0
000-38-7369,0,1,0,1,1,0,0,1,0,1
000-61-6779,0,1,1,1,0,1,1,0,0,1
000-46-5415,1,0,0,0,1,0,1,0,0,1
000-70-2777,0,1,0,1,1,0,1,1,0,0
000-26-4644,1,1,1,1,1,1,1,1,1,1
000-56-8463,0,1,1,0,1,0,1,1,1,0
000-07-7184,1,1,1,0,1,1,1,1,0,1
000-73-2873,1,0,0,1,0,0,1,0,0,0
000-53-2197,0,1,0,1,1,1,1,1,1,0
000-06-0875,1,1,0,1,0,0,0,0,0,0
000-11-6041,1,1,1,1,0,0,0,0,0,0
000-90-2130,0,0,0,0,1,1,0,0,0,0
000-35-0067,1,0,1,1,1,0,0,1,1,0
000-59-7918,1,1,0,1,1,1,1,0,0,0
000-87-3379,1,0,0,0,1,1,1,1,0,0
000-34-6757,0,1,1,1,1,0,0,1,0,0
000-49-4763,1,0,0,0,1,1,0,0,0,0
000-35-4499,0,0,0,1,1,1,0,1,1,1
000-46-5832,0,0,1,1,1,0,1,0,1,1
000-16-0434,1,0,0,0,0,0,0,0,1,1
000-34-3405,0,0,1,0,1,1,1,1,0,0
000-37-5676,1,1,0,0,1,0,1,1,1,1
000-80-0225,1,1,0,0,0,1,0,1,1,1
000-58-1070,0,1,0,0,0,0,1,0,1,1
000-10-3518,0,1,1,1,0,1,0,1,1,1
000-96-6877,0,0,1,0,1,0,1,1,1,1
000-43-6127,0,1,0,1,0,0,0,0,1,0
000-66-5926,0,0,0,1,1,0,0,0,1,0
000-49-1520,1,0,1,0,1,0,0,1,1,0
000-63-0734,0,0,1,1,0,1,0,0,0,1
000-01-4079,1,1,0,0,0,1,0,0,1,0
000-33-2586,0,0,0,0,1,1,1,0,0,0
000-25-5627,1,1,1,0,1,0,0,0,1,0
000-76-8746,1,1,1,1,0,1,0,1,0,0
000-83-7009,0,0,1,1,1,0,0,0,1,0
000-19-4992,1,1,1,0,1,1,0,1,0,1
000-02-8265,1,0,0,0,0,0,1,1,0,0
000-82-8179,0,1,1,0,1,0,0,0,0,0
000-55-0547,1,1,0,1,0,0,0,1,1,0
000-63-0034,1,0,1,0,0,0,1,0,1,1
000-23-6887,0,0,1,0,1,1,0,0,0,0
000-67-4388,0,1,0,0,0,1,1,0,0,0
000-76-8345,0,1,0,1,0,1,0,1,1,1
000-04-8009,0,0,0,1,0,1,0,1,1,1
000-16-0277,1,0,0,1,1,1,0,0,1,1
000-90-6733,1,0,0,0,1,0,1,1,0,0
000-20-3505,0,1,1,1,1,0,1,0,1,0
000-58-2904,0,1,0,0,0,1,0,1,0,1
000-32-7574,0,1,1,0,0,0,0,0,1,1
000-80-5352,1,0,1,0,0,1,1,1,0,0
000-00-7714,0,1,0,0,1,0,0,1,0,0
000-79-3899,0,0,0,0,0,0,0,1,0,1
000-56-5301,0,0,0,0,1,0,1,0,0,1
000-34-1054,1,1,1,1,1,0,1,0,0,1
000-12-4130,1,1,0,1,0,0,0,0,0,1
000-65-6099,1,0,0,0,1,0,1,1,0,0
000-25-3504,0,1,1,0,0,0,1,0,1,1
000-22-8225,0,0,1,0,0,1,1,1,1,0
000-05-7921,0,1,1,0,0,1,1,0,0,1
000-07-5866,1,1,0,1,1,0,1,1,1,1
000-87-1453,1,0,0,1,1,0,1,1,1,1
000-23-2385,0,0,0,0,0,1,0,0,0,0
000-31-7016,1,1,0,0,0,1,1,0,1,1
000-29-6254,0,0,0,1,0,0,1,1,0,0
000-09-4408,0,1,1,0,1,1,0,1,1,1
000-40-0218,1,0,1,1,1,0,1,1,0,0
000-44-0408,0,1,1,0,0,0,0,0,1,1
000-34-9443,0,1,0,0,1,0,0,1,1,1
000-71-0083,1,0,0,0,1,0,0,1,1,0
000-56-0332,1,1,1,0,0,0,1,1,0,1
000-11-6743,1,0,1,1,0,1,1,1,0,0
000-83-2469,0,1,0,0,0,1,1,0,0,0
000-31-1109,1,1,0,1,1,1,0,0,1,1
000-28-1938,1,1,1,1,1,1,1,0,1,0
000-31-5319,1,0,0,1,1,1,0,1,1,1
000-46-9498,1,1,1,0,1,0,0,1,0,1
000-41-5453,0,0,1,0,1,0,0,0,1,1
000-63-1020,0,0,0,1,1,0,1,1,1,1
000-17-6875,1,0,0,1,0,0,1,0,0,0
000-97-8783,0,1,1,1,0,0,0,0,0,1
000-07-6633,0,1,1,0,0,1,0,1,0,0
000-85-8605,0,1,0,1,1,1,1,1,0,1
000-53-3814,0,1,1,0,1,1,0,1,0,1
000-08-2637,0,1,0,1,0,0,0,1,1,0
000-72-8777,0,0,1,0,0,1,1,1,0,0
000-36-5480,1,1,1,0,0,1,0,0,1,1
000-25-1553,1,0,0,0,1,0,1,0,1,1
000-89-9018,0,1,0,1,1,0,1,1,1,0
000-81-9011,0,0,0,0,1,1,1,0,0,1
000-90-9515,0,0,1,0,1,0,0,0,1,0
000-51-8992,1,0,0,0,0,0,0,1,1,0
000-87-6289,1,0,1,0,1,0,1,1,0,1
000-72-7047,0,0,1,1,0,0,0,1,0,0
000-03-3930,0,0,0,1,1,0,1,0,0,0
000-32-4444,1,0,0,0,1,1,0,1,1,0
000-94-0398,1,0,0,1,1,0,0,0,0,1
000-77-4892,1,0,0,1,0,1,1,1,1,1
000-56-0132,1,0,0,1,1,0,0,0,1,0
000-44-5162,0,0,1,1,1,0,1,1,1,1
000-58-3401,0,0,0,1,1,1,0,0,1,0
000-53-4112,1,0,0,1,1,0,0,0,1,1
000-70-0454,1,0,0,1,1,0,0,1,0,0
000-43-8517,0,1,0,0,1,0,1,0,0,0
000-50-5544,0,1,1,1,0,0,1,0,0,1
000-72-3410,0,0,0,1,1,0,1,1,0,0
000-22-2227,0,1,1,0,0,1,0,1,0,1
000-94-4970,1,0,1,1,1,1,1,1,0,0
000-55-7159,1,0,1,1,0,0,0,0,1,1
000-81-3212,0,1,0,1,0,0,1,0,0,0
000-28-0070,0,1,0,0,0,0,0,0,1,0
000-11-0764,1,0,0,0,0,1,0,1,1,1
000-23-3700,1,0,0,0,1,1,1,1,0,0
000-98-1762,0,1,0,1,1,0,0,0,0,1
000-22-8921,1,1,0,1,0,1,0,0,0,0
000-91-6387,1,1,0,1,1,1,1,1,0,0
000-12-3469,0,0,1,0,1,0,0,0,0,0
000-66-6420,1,1,1,1,1,1,1,0,1,0
000-03-9002,0,0,1,0,0,0,0,0,1,0
000-96-7967,1,0,0,1,0,0,1,1,1,0
000-33-4393,1,1,0,1,1,1,1,0,1,0
000-53-8494,1,1,0,1,0,1,0,1,1,0
000-88-0785,0,0,0,1,1,0,1,0,1,1
000-79-2907,0,1,0,1,0,1,1,1,1,1
000-10-8747,1,1,0,1,1,1,1,1,1,0
000-50-3050,0,1,1,0,0,0,0,1,0,0
000-02-2540,0,0,0,0,1,1,1,1,0,1
000-76-9245,0,0,1,0,1,1,1,1,0,1
000-34-3171,0,0,0,0,0,0,0,1,1,0
000-44-2953,0,0,1,1,1,0,1,0,1,0
000-64-0143,0,0,0,1,0,1,1,0,0,1
000-60-9937,0,0,1,0,0,0,0,0,0,1
000-00-4864,1,0,1,0,0,0,0,0,0,0
000-32-1193,0,1,0,0,0,1,1,0,1,0
000-32-6725,0,0,1,1,0,1,1,1,0,0
000-13-6749,0,1,0,0,1,1,0,1,1,0
000-07-2748,1,1,0,1,0,0,0,1,0,0
000-48-1345,0,1,0,1,0,0,0,1,0,1
000-39-4754,1,0,1,1,0,1,1,0,1,1
000-13-7131,1,0,1,0,0,0,0,0,1,1
000-85-6085,0,1,1,1,1,1,1,0,0,0
000-18-2483,0,1,1,1,1,1,0,0,1,0
000-98-9790,1,0,0,1,0,1,1,1,1,1
000-73-4359,1,0,1,1,1,0,0,0,0,0
000-13-2228,0,0,1,1,0,0,0,1,1,1
000-27-1726,1,0,1,0,0,1,0,1,1,0
000-52-1054,1,1,1,0,0,0,0,1,0,1
000-31-2817,1,0,1,0,1,1,0,1,0,1
000-89-7859,1,1,0,1,1,1,0,1,1,1
000-41-1345,0,0,0,1,0,1,0,0,1,0
000-03-3097,0,1,1,1,1,0,1,0,1,1
000-74-1489,0,0,1,1,1,0,1,1,1,1
000-98-9433,0,1,0,1,0,1,0,0,0,1
000-98-1573,1,0,0,1,1,0,0,0,1,0
000-29-2535,0,0,1,1,1,1,1,0,1,0
000-31-9055,0,0,1,1,0,1,1,1,1,1
000-65-7498,0,1,1,1,0,0,1,0,0,1
000-71-3269,0,0,1,0,0,1,1,0,1,1
000-62-6059,0,0,0,0,0,1,0,1,1,1
000-29-8404,0,0,0,1,0,1,1,1,1,1
000-50-0991,0,1,0,0,0,1,1,0,0,1
000-16-0092,0,0,0,0,1,0,1,0,1,1
000-16-2692,0,1,0,0,0,1,0,0,0,1
000-63-0104,1,0,1,1,1,1,1,1,0,0
000-49-8863,1,1,1,1,1,1,1,0,0,1
000-78-4287,1,1,1,0,1,0,0,0,0,0
000-32-3810,0,1,1,0,0,0,0,0,0,0
000-82-7247,1,0,1,1,1,1,1,1,1,1
000-31-1204,0,0,0,0,1,1,1,1,0,0
000-24-0658,1,0,0,1,1,0,1,1,1,0
000-60-4062,1,1,1,1,1,1,1,1,0,0
000-58-4403,0,1,1,1,1,0,1,0,1,1
000-82-8138,0,1,1,1,1,1,1,0,0,1
000-34-7225,0,0,0,0,1,0,1,1,0,1
000-97-4194,0,0,1,0,1,0,1,1,0,1
000-47-7428,1,1,1,1,1,1,0,1,0,1
000-26-6763,1,0,0,1,1,1,1,0,1,0
000-97-8352,1,0,1,1,0,0,0,1,1,1
000-21-1025,1,1,0,1,1,0,0,0,1,1
000-92-2302,1,0,0,0,1,0,1,0,1,0
000-87-7884,1,1,1,0,0,0,1,0,1,0
000-04-0174,1,0,0,1,1,1,0,0,0,0
000-49-7996,1,0,0,0,0,1,1,1,1,0
000-54-3823,0,0,1,1,0,0,1,1,1,0
000-36-1062,1,1,1,1,0,1,0,1,0,0
000-58-4463,0,1,0,0,1,0,1,0,1,0
000-75-3101,0,0,1,0,1,0,1,1,0,0
000-28-8037,0,1,1,0,1,0,0,1,0,0
000-21-6007,0,1,0,0,1,0,0,1,0,0
000-98-8125,1,1,0,1,0,1,1,1,1,1
000-83-3646,0,1,1,0,0,1,1,0,1,0
000-20-7862,1,0,0,1,1,0,0,0,1,0
000-14-6047,1,1,0,0,0,1,0,0,1,1
000-84-4552,0,1,0,1,0,1,0,1,1,1
000-71-4022,1,1,1,1,0,0,1,1,0,0
000-79-2655,1,0,1,1,1,0,0,1,0,0
000-62-4129,0,1,1,0,1,1,1,1,1,0
000-31-5611,0,1,1,0,0,0,0,0,1,0
000-69-3427,0,0,0,1,0,1,0,1,0,0
000-96-2818,1,1,0,0,0,0,1,1,1,0
000-85-2169,0,1,0,1,1,1,1,0,0,1
000-39-2163,0,0,0,0,1,1,1,1,0,0
000-79-1888,1,0,0,1,0,1,0,1,1,1
000-75-8703,1,0,0,1,0,1,1,0,1,0
000-16-3328,1,1,1,0,1,1,0,0,1,0
000-81-8859,0,1,0,0,1,0,0,1,0,0
000-03-5410,1,0,1,0,1,0,1,0,0,1
000-38-0071,0,0,0,1,0,0,1,1,0,0
000-25-2136,0,1,0,1,1,0,0,1,1,0
000-87-9273,0,1,1,0,1,1,0,1,1,1
000-12-5044,1,0,0,1,1,0,0,0,1,0
000-65-8846,0,1,1,0,1,1,0,0,0,0
000-64-9808,0,0,1,1,0,1,0,0,0,0
000-81-9950,1,0,0,0,0,0,1,0,0,0
000-91-4899,1,0,1,0,1,1,1,1,1,0
000-50-6316,0,1,1,0,0,1,0,1,1,0
000-27-0738,1,0,1,0,0,1,1,0,0,0
000-55-4718,1,1,1,1,1,1,0,1,1,1
000-42-1441,0,1,0,0,1,0,1,1,0,1
000-38-2501,1,1,0,1,1,1,1,1,1,1
000-68-9341,1,1,1,1,1,1,1,0,0,0
000-68-8450,1,1,1,0,1,1,1,1,1,0
000-08-8822,1,0,1,1,1,0,0,0,0,1
000-79-5030,1,1,1,1,1,0,0,0,1,0
000-74-2115,0,0,0,0,1,0,0,1,0,0
000-74-9814,0,1,0,1,1,0,0,1,0,0
000-73-7445,1,1,0,1,0,1,0,1,0,1
000-58-4214,0,0,0,0,1,0,0,0,1,1
000-38-2668,0,1,1,0,1,0,0,1,1,0
000-30-5732,1,0,0,0,1,0,1,0,1,1
000-66-5129,1,0,1,1,0,1,1,1,0,0
000-63-9708,1,1,0,0,1,0,1,1,0,0
000-57-6815,0,0,1,1,1,1,1,0,1,0
000-54-0445,1,1,0,0,0,1,1,1,0,0
000-31-0457,0,1,0,1,0,1,0,0,0,0
000-48-8531,0,0,1,1,0,0,1,1,1,1
000-67-7401,1,0,1,1,0,0,0,1,0,1
000-36-3441,0,1,1,1,0,0,0,1,1,0
000-69-2744,1,1,0,0,0,1,1,0,0,1
000-35-9987,0,0,1,0,1,1,0,1,1,1
000-70-8295,1,0,0,0,1,0,1,0,0,1
000-86-5885,0,1,0,1,1,0,0,1,1,1
000-60-7061,0,1,1,0,1,1,1,0,0,0
000-16-4764,1,0,0,1,0,1,0,1,0,1
000-33-7935,0,1,0,0,1,1,0,1,0,0
000-44-9687,1,1,0,1,0,1,0,1,0,1
000-94-4518,1,0,1,0,1,0,0,0,0,0
000-81-6922,0,1,0,0,1,0,1,1,1,0
000-25-3529,1,0,1,1,1,0,0,0,1,0
000-10-5864,1,1,0,1,0,0,1,0,1,1
000-18-8024,0,0,1,1,0,0,0,0,0,0
000-65-0193,0,1,1,1,1,1,1,0,1,0
000-05-9394,0,0,1,0,1,1,1,0,0,1
000-19-9352,0,1,0,1,1,0,0,1,1,0
000-59-4641,0,1,0,1,1,0,1,0,0,0
000-94-6426,1,1,1,0,1,1,0,0,0,1
000-43-3001,0,0,1,1,1,1,1,1,0,1
000-43-6419,1,0,0,1,1,1,1,0,0,1
000-34-9951,0,0,1,0,0,0,1,1,0,1
000-72-8800,1,1,1,1,1,0,0,1,1,0
000-88-8853,0,1,0,1,1,0,1,1,1,1
000-79-4834,0,0,0,1,0,1,1,0,1,1
000-17-8141,0,1,0,0,0,1,1,0,1,0
000-09-8803,1,1,0,1,0,0,1,0,0,1
000-78-9070,1,1,1,1,0,0,1,0,1,0
000-66-0843,0,1,1,0,1,0,1,1,1,0
000-30-2511,0,0,0,0,1,1,1,0,0,0
000-03-9527,1,0,0,1,0,1,1,0,0,1
000-92-5951,1,1,1,0,1,0,0,1,1,1
000-59-4340,1,0,1,1,0,0,1,0,0,0
000-25-7985,1,1,1,0,0,1,1,1,1,0
000-01-7667,0,0,0,1,1,1,1,1,1,0
000-54-3960,1,0,0,1,0,1,0,0,1,1
000-77-0186,0,0,0,0,0,0,0,0,0,1
000-02-2584,1,0,1,0,0,1,1,0,0,0
000-10-1238,1,1,1,1,1,0,0,0,1,0
000-59-5754,0,1,1,1,0,1,0,0,0,1
000-95-7367,0,1,1,1,1,0,1,1,0,0
000-69-7161,0,1,0,1,1,1,0,0,0,1
000-08-6325,0,0,0,0,1,1,1,1,0,1
000-39-8561,0,0,0,0,0,1,1,1,0,1
000-08-3361,0,1,1,0,0,1,0,0,0,0
000-14-5567,0,0,1,0,1,1,1,0,0,0
000-97-3413,0,0,0,0,0,1,0,0,0,1
000-83-8054,1,1,0,0,1,1,0,1,0,1
000-21-5282,0,0,1,0,1,1,1,0,0,0
000-18-0432,1,0,1,0,1,0,0,1,0,1
000-37-1569,0,1,1,1,1,0,0,1,0,1
000-61-9748,0,1,1,1,1,0,1,1,1,1
000-35-0779,1,1,0,1,0,1,0,0,1,1
000-08-7790,1,1,1,1,0,0,1,1,0,1
000-40-1003,0,0,1,1,0,0,0,0,1,1
000-36-3952,1,0,0,1,1,0,0,0,0,1
000-14-7024,1,0,0,1,1,0,0,0,0,1
000-26-5697,0,1,0,0,1,1,1,0,0,1
000-06-6341,0,1,0,0,0,1,1,0,0,0
000-85-4297,1,0,0,0,0,0,0,0,0,1
000-71-8994,0,1,0,0,0,1,1,0,0,0
000-80-2393,0,1,0,0,1,0,1,1,1,0
000-17-0501,0,1,0,1,0,1,1,1,0,0
000-36-0951,1,0,1,0,1,0,1,0,0,0
000-04-8697,0,0,0,1,1,0,0,1,1,1
000-27-7003,0,0,0,1,0,0,0,1,1,0
000-72-1422,0,0,1,1,1,1,1,1,1,0
000-13-7069,0,0,0,0,1,1,1,1,0,1
000-35-2977,0,1,0,1,0,0,0,1,0,1
000-00-9822,1,1,1,1,1,0,1,0,1,0
000-72-3320,0,0,1,1,1,0,0,1,1,1
000-39-9538,0,0,1,0,1,0,1,0,0,1
000-17-9556,1,1,1,1,1,0,0,1,0,0
000-85-9892,0,0,1,0,1,1,0,0,1,0
000-96-1966,1,0,0,0,1,0,1,1,0,1
000-16-6891,1,0,1,1,0,0,0,0,1,1
000-38-6029,0,0,0,1,0,0,0,0,1,0
000-98-8959,1,1,0,0,0,1,1,0,1,0
000-09-7726,1,0,0,1,1,1,0,0,0,1
000-32-9874,1,0,1,1,0,1,0,1,0,1
000-17-5408,1,0,0,0,0,1,0,0,0,1
000-07-3886,1,0,0,0,0,0,1,0,0,1
000-99-1375,1,1,0,1,0,0,0,1,0,0
000-39-2805,1,0,0,0,0,0,0,1,0,0
000-43-1621,1,1,1,0,1,0,1,0,1,0
000-27-8247,1,0,0,0,0,1,1,1,0,1
000-83-0607,1,0,0,0,0,1,0,1,0,0
000-50-8071,0,1,0,1,1,1,0,1,0,0
000-02-1982,1,1,1,0,0,1,1,0,1,0
000-87-2424,0,1,1,0,1,0,1,0,0,0
000-59-9754,1,0,0,0,1,0,1,0,1,0
000-73-2762,0,0,0,1,1,0,1,1,0,0
000-95-3730,1,0,1,1,1,1,1,0,1,0
000-87-7307,0,1,1,0,1,1,1,1,1,1
000-49-2867,0,0,0,1,0,0,0,1,0,0
000-15-4183,0,0,1,1,1,0,1,1,1,1
000-04-9876,1,1,1,1,0,1,1,0,0,1
000-75-3271,1,0,1,1,1,0,0,0,1,1
000-33-7000,0,0,1,1,0,1,1,1,1,0
000-30-3104,0,1,1,0,0,1,1,1,1,0
000-57-8349,1,0,0,0,1,0,0,0,0,1
000-54-6551,0,0,0,0,1,1,0,1,1,1
000-86-0602,1,1,1,1,1,1,1,1,1,0
000-28-7747,0,1,0,0,1,0,1,1,1,0
000-31-8793,1,1,1,0,0,1,1,0,0,0
000-63-2651,1,1,1,1,1,1,1,0,1,1
000-61-2182,1,0,1,0,0,1,1,0,1,1
000-58-3092,1,1,1,1,1,0,0,1,0,0
000-81-0483,1,0,1,0,1,1,0,1,0,0
000-64-3702,0,0,1,1,1,1,1,1,0,1
000-94-5679,1,0,0,1,1,0,0,1,0,1
000-57-8336,0,1,0,1,0,0,0,0,1,0
000-88-3850,0,0,1,0,0,0,1,0,1,0
000-35-1928,0,1,1,1,1,0,1,0,1,1
000-66-1742,0,0,0,1,0,0,1,0,1,0
000-81-1679,1,0,0,0,1,1,1,1,0,1
000-09-9819,0,0,1,0,0,1,0,0,0,1
000-53-6770,0,0,0,1,0,1,0,0,1,1
000-72-3989,0,1,1,0,1,1,0,0,0,1
000-77-8913,0,0,0,0,0,1,1,0,0,0
000-37-5747,1,0,1,1,0,1,1,1,1,1
000-73-9614,1,0,1,0,1,1,1,1,1,1
000-87-8874,0,0,1,1,0,1,0,0,0,0
000-06-8496,0,0,0,0,0,0,1,0,1,0
000-41-5162,0,0,0,0,0,0,1,0,0,1
000-05-4843,0,0,0,0,1,1,0,1,1,0
000-91-3747,1,1,0,1,1,0,0,1,1,0
000-89-9232,1,0,1,0,0,0,1,1,0,1
000-65-9166,0,0,0,1,0,1,0,1,1,0
000-93-5434,1,1,0,1,0,1,1,1,1,1
000-78-3351,1,1,0,1,1,0,0,0,0,1
000-84-4293,0,1,0,1,0,1,1,0,0,1
000-80-9095,0,0,1,0,0,1,0,1,1,1
000-00-3243,1,0,1,1,1,0,0,0,1,1
000-88-2816,0,0,0,1,0,1,0,0,1,1
000-54-3968,1,1,1,1,0,0,1,0,1,1
000-13-5162,1,1,1,0,1,1,1,1,0,0
000-61-3394,1,1,1,0,0,0,1,1,0,1
000-82-0036,0,0,0,0,0,0,0,1,0,1
000-01-7276,1,0,1,0,0,1,1,1,0,0
000-98-2528,0,0,1,1,1,1,0,0,1,0
000-17-2387,0,0,0,0,1,1,1,0,1,1
000-62-5469,0,0,0,0,1,0,0,0,0,1
000-35-5775,1,1,0,0,1,1,1,1,1,1
000-41-5249,1,1,1,0,0,1,0,0,1,1
000-61-3374,1,1,1,0,0,0,1,0,1,0
000-74-4189,0,0,1,0,0,0,0,1,1,1
000-00-6617,0,1,1,1,0,1,1,1,0,0
000-27-3276,0,1,1,1,0,1,1,1,0,0
000-40-0290,1,0,0,0,0,0,1,0,0,1
000-80-6384,0,1,0,1,1,0,0,1,0,0
000-96-1300,1,0,1,0,0,0,1,0,0,0
000-39-0428,0,1,0,1,1,0,0,0,1,1
000-87-9214,1,1,1,1,0,1,1,1,0,1
000-75-5969,0,0,0,0,1,1,1,0,1,0
000-21-2598,0,0,1,1,0,1,0,1,1,0
000-93-1898,1,0,1,0,1,0,0,0,0,1
000-30-9090,1,1,1,0,1,1,0,1,1,0
000-51-1641,0,1,0,1,0,1,1,1,1,0
000-08-1936,0,1,0,0,0,0,0,0,1,1
000-73-6804,1,0,1,0,1,1,1,1,0,1
000-49-5067,0,1,1,0,1,0,0,1,1,1
000-28-1429,0,1,1,0,1,0,1,0,1,1
000-05-2035,0,0,0,0,0,0,0,0,0,0
000-62-9933,0,0,1,0,0,1,0,0,0,0
000-94-1023,1,1,0,0,1,0,1,0,0,0
000-81-5352,1,0,1,1,0,1,1,1,1,0
000-87-1432,0,0,0,1,1,1,0,1,1,0
000-04-0138,1,1,0,0,0,1,0,0,1,1
000-60-0736,0,1,1,1,0,1,1,1,0,0
000-28-3133,0,1,1,1,1,0,0,0,0,1
000-44-5671,1,1,1,0,0,1,1,0,1,0
000-40-5352,1,1,1,1,0,1,1,0,1,1
000-62-6474,0,1,0,0,0,1,1,1,1,0
000-70-5011,0,0,1,0,1,0,1,0,0,1
000-16-5671,0,0,0,0,1,1,0,0,0,1
000-55-7703,0,0,1,1,0,1,0,0,0,0
000-75-6502,1,0,1,1,0,1,1,1,0,1
000-11-3352,1,0,0,0,1,0,1,1,1,1
000-76-6897,1,0,0,1,1,1,1,0,1,0
000-60-9291,0,1,0,1,1,1,0,0,1,0
000-76-3098,0,1,1,0,1,0,0,1,0,0
000-05-5513,0,0,0,0,1,0,0,1,1,1
000-72-5467,1,0,1,0,0,1,0,1,0,0
000-17-9686,0,0,0,0,1,0,0,1,1,0
000-36-4196,0,0,0,1,1,1,0,0,0,1
000-12-2927,0,0,0,0,0,1,1,0,0,0
000-89-0614,1,0,1,0,0,1,1,1,0,0
000-84-6092,1,0,0,0,0,1,0,1,0,1
000-17-1168,1,1,0,0,1,0,1,0,1,0
000-48-1656,1,1,1,1,1,0,1,1,1,0
000-33-4633,0,1,1,1,0,0,1,1,1,1
000-44-8399,0,1,1,0,0,1,1,1,0,0
000-89-1061,0,0,1,1,0,1,1,0,1,1
000-10-9568,1,0,1,1,1,1,0,0,0,0
000-20-7431,1,1,1,1,1,0,1,1,1,0
000-79-3777,1,1,0,1,1,1,0,1,0,1
000-57-0674,0,0,0,1,0,0,1,1,1,0
000-55-3558,0,0,1,1,1,0,1,0,1,0
000-13-2191,0,0,0,0,1,0,0,1,1,1
000-34-3851,1,1,1,1,0,0,1,1,0,1
000-69-5077,0,0,0,1,1,0,1,1,1,1
000-94-7887,0,0,1,0,0,1,0,1,0,1
000-56-8174,0,0,1,1,0,1,1,0,1,0
000-45-9406,0,0,1,0,0,1,1,0,1,1
000-63-1930,1,0,0,0,0,1,1,1,1,1
000-05-5739,1,0,0,0,0,1,0,1,1,0
000-33-6881,0,1,0,0,1,1,0,1,0,0
000-84-0802,1,1,0,0,0,1,0,1,1,0
000-51-2964,1,0,1,0,1,1,1,1,0,1
000-63-4676,0,0,1,1,0,0,1,0,0,0
000-81-5492,0,1,1,0,1,1,0,0,1,1
000-11-1484,0,1,0,0,1,1,0,0,1,1
000-93-8963,1,1,0,1,0,0,1,0,1,1
000-48-1802,1,1,1,1,1,1,0,0,0,0
000-40-7580,1,0,1,1,0,0,0,1,0,1
000-72-6244,1,0,0,0,0,1,1,0,0,0
000-31-7575,0,0,0,1,1,0,1,0,0,1
000-24-6297,0,1,1,1,1,0,1,0,0,0
000-29-6185,1,0,1,0,1,0,0,0,1,0
000-81-9087,0,1,1,1,0,0,0,1,1,0
000-25-2379,1,0,0,0,1,0,0,0,1,1
000-09-0041,1,1,1,0,0,1,1,0,0,0
000-80-5625,1,1,1,0,1,0,1,0,1,0
000-01-3252,1,1,1,1,1,1,1,1,0,1
000-47-9815,1,0,0,0,1,1,0,0,1,0
000-41-2892,1,1,1,1,1,1,1,1,0,1
000-23-2377,1,0,0,0,0,1,0,1,1,1
000-55-6259,1,1,1,0,0,1,1,1,1,0
000-71-0635,0,0,1,0,0,0,1,1,1,1
000-32-4999,1,1,0,0,1,1,0,0,0,0
000-88-6248,0,1,0,1,0,1,1,1,1,0
000-51-1044,0,1,0,0,1,0,1,1,0,1
000-59-4300,0,0,1,0,0,1,1,1,0,1
000-43-0456,0,1,0,1,1,1,0,0,0,1
000-12-7930,0,1,0,0,0,0,0,0,0,0
000-56-8138,1,1,1,1,1,0,0,1,0,0
000-00-4313,0,1,1,0,1,1,1,0,0,1
000-35-6651,1,1,1,0,1,1,0,1,0,1
